Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message,
5647.416341462002,1242,,,,,12.550172540865683,0.20410294068829646,4796,0,2.4441585587594727,,,
5647.440021462001,1242,,,,,12.549826703964886,0.20791012204436127,4821,0,2.4944597105073214,,,
5647.466076462,1242,,,,,12.549211477664391,0.21047858868270636,4833,0,2.5275830956757863,,,
5647.488251462,1242,,,,,12.548830175141156,0.21056268918124815,4855,0,2.5302929999961874,,,
5647.510296462001,1242,,,,,12.548683954615843,0.21220787404050492,4867,0,2.5526709856453875,,,
5647.5396914620005,1242,,,,,12.548383057383493,0.21301596957815602,4880,0,2.5513189253672444,,,
5647.5667614620015,1242,,,,-18.869478239341596,12.548437034170231,0.2136378308590101,4891,0,2.56519064757009,,,
5647.588486462001,1242,,,,,12.548241864734525,0.21588272881904724,4903,0,2.583803083396592,,,
5647.611316462,1242,,,,,12.548120798942932,0.21487652120952386,4908,0,2.5778399273066306,,,
5647.638146462001,1242,,,,,12.547589942824942,0.21760332969746388,4917,0,2.6091413084126907,,,
5647.660701462,1242,,,,,12.547281164299218,0.2210018656021462,4926,0,2.6428967048184266,,,
5647.685941462001,1242,,,,,12.547342599496876,0.2195614298590889,4939,0,2.6281661285242137,,,
5647.715631462001,1242,,,,-18.953220335670295,12.547182981067431,0.22081646952631528,4947,0,2.6442198612274854,,,
5647.746076462001,1248,,,,,12.546891475327254,0.21829628959619665,4950,0,2.6132903337406246,,,
5647.770431462001,1248,,,,,12.546641515783813,0.21577686601473955,4949,0,2.585565381388494,,,
5647.792386462002,1248,,,,,12.546658273040393,0.2153289194667907,4954,0,2.590600315305658,,,
5647.815491462001,1248,,,,,12.546217726024372,0.21721896467213925,4959,0,2.608609282257882,,,
5647.838646462001,1248,,,,,12.54588082387484,0.22103298028233728,4980,0,2.6530994391376193,,,
5647.860766462,1248,,,,-20.030420771077452,12.545381384270849,0.2228896355685053,5004,0,2.669148024380946,,,
5647.889451462001,1248,,,,,12.544890310436697,0.22555394300377504,5028,0,2.695860163826425,,,
5647.915496462,1248,,,,,12.544473507642273,0.23159687816671193,5048,0,2.7764275782046135,,,
5647.937621462001,1248,,,,,12.544375067443305,0.23243971689002738,5063,0,2.790276868353127,,,
5647.965601462001,1248,,,,,12.543350686645697,0.23660956031970698,5092,0,2.8362300388119537,,,
5647.988626462002,1248,,,,,12.543167661007805,0.23687410065133005,5114,0,2.8400750826043897,,,
5648.010931462,1248,,,,-21.50309698432684,12.543061157326516,0.24133008355472274,5129,0,2.895792301452915,,,
5648.035636462,1248,,,,,12.542794799424685,0.24017098348502344,5130,0,2.8708186579530497,,,
5648.059516462001,1248,,,,,12.542689657052334,0.24155900096517266,5136,0,2.884774506557444,,,
5648.094111462001,1255,,,,,12.542644873080972,0.24182207530722002,5142,0,2.888705925933707,,,
5648.118526462001,1255,,,,,12.54260471100515,0.2417725909172132,5146,0,2.8767479138828462,,,
5648.141951462,1255,,,,,12.542627294970092,0.24192649564169708,5149,0,2.8833578772010275,,,
5648.165006462002,1255,,,,-22.123537063371547,12.542023903450882,0.24327267310455158,5166,0,2.9078547258171783,,,
5648.1909364620005,1255,,,,,12.541483966038347,0.24564479602975897,5193,0,2.940785798430989,,,
5648.217336462,1255,,,,,12.540558789888033,0.2484661855864981,5223,0,2.9766047015580024,,,
5648.239981462001,1255,,,,,12.539917017298562,0.25326386475208823,5246,0,3.031692028680023,,,
5648.263456462,1255,,,,,12.539337430480309,0.2546350319286014,5273,0,3.052258891557532,,,
5648.293451462001,1255,,,,,12.539029957598888,0.25562324694181243,5287,0,3.0646901075534005,,,
5648.318756462,1255,,,,-22.374625873113107,12.538779930200853,0.2578751758246182,5306,0,3.092768871516957,,,
5648.341851462001,1255,,,,,12.538521322095958,0.2589054485430992,5324,0,3.099608719895442,,,
5648.365086462,1255,,,,,12.537927410044373,0.25890665088966647,5331,0,3.100337350539508,,,
5648.389686462,1255,,,,,12.537916656659492,0.2604397671891226,5347,0,3.119604992280478,,,
5648.414846462,1255,,,,,12.537707018458718,0.26181414370916767,5355,0,3.1378524632896667,,,
5648.442561462001,1255,,,,,12.53747586130894,0.2634638558693435,5358,0,3.1642068578823146,,,
5648.466196462001,1255,,,,-23.067169004201787,12.537603509444782,0.2652017557775226,5371,0,3.1803789429829936,,,
5648.490956462,1255,,,,,12.537540270077292,0.26672136989895934,5373,0,3.206073958287375,,,
5648.515581462,1255,,,,,12.537608623096755,0.26751069213696205,5381,0,3.216119980719301,,,
5648.540136462,1255,,,,,12.537622985002834,0.2675579017210698,5380,0,3.2214471907416287,,,
5648.561661462,1255,,,,,12.537611579774,0.26767563455229415,5385,0,3.2138316145783166,,,
5648.586276462001,1255,,,,,12.537524520618291,0.26718095016133214,5384,0,3.210440445656519,,,
5648.615481462001,1255,,,,-24.65170792034932,12.537129319668205,0.26891322301345494,5383,0,3.227125039043731,,,
5648.646796462001,1255,,,,,12.536893317527536,0.26629409036282947,5391,0,3.1941512792224818,,,
5648.6715314620005,1255,,,,,12.53679694489371,0.2655007505413137,5390,0,3.182124159488161,,,
5648.698656462001,1255,,,,,12.536969879127899,0.26510451687794695,5392,0,3.179263004409701,,,
5648.719936462,1255,,,,,12.537059909661554,0.2661099621195112,5394,0,3.1913648352379207,,,
5648.742661462001,1255,,,,,12.537184635466174,0.2639893732539608,5395,0,3.1681899948624492,,,
5648.768006462001,1255,,,,-25.321495293055932,12.537013079266202,0.2647774602716012,5397,0,3.1764406146169573,,,
5648.791746462,1255,,,,,12.536983759544842,0.2648344688000663,5395,0,3.1765292345494593,,,
5648.817876462001,1255,,,,,12.536833513406043,0.2659357867332093,5396,0,3.194235056785897,,,
5648.840236462001,1255,,,,,12.536911085519524,0.2663678248625865,5393,0,3.2046012989892776,,,
5648.871241462,1255,,,,,12.53717009914942,0.2654566882229864,5393,0,3.194643145818336,,,
5648.893716462,1255,,,,-25.567809825666266,12.537224838784773,0.26699632496642406,5393,0,3.2175569179874817,,,
5648.917036462,1255,,,,,12.536769963277676,0.266784810941042,5388,0,3.213188301314238,,,
5648.938976462001,1255,,,,,12.536911354320448,0.26607987458237514,5389,0,3.196341385974736,,,
5648.961586462001,1255,,,,,12.536711079316442,0.26842345729852735,5388,0,3.2290111992307184,,,
5648.986311462,1255,,,,,12.536476576769145,0.26526317050126574,5384,0,3.193973507311453,,,
5649.009541462002,1255,,,,,12.536489506664253,0.2672239892804273,5389,0,3.219536427209412,,,
5649.040511462001,1261,,,,,12.536511386328442,0.2659537732609823,5395,0,3.19614169787531,,,
5649.0651114620005,1261,,,,-26.163232329489425,12.536609922887438,0.26802517884095667,5395,0,3.2241580733128568,,,
5649.088891462001,1261,,,,,12.536315456068111,0.2706547066902263,5394,0,3.260295064627332,,,
5649.110591462,1261,,,,,12.535119979739887,0.2774532220081796,5424,0,3.3457141583113725,,,
5649.1370414620005,1261,,,,,12.534477824772132,0.2816491408405444,5456,0,3.4026639965386853,,,
5649.158836462,1261,,,,,12.533741530704772,0.2855620754644424,5478,0,3.45692975175295,,,
5649.186386462001,1267,,,,,12.53221142193266,0.293884572036112,5518,0,3.565012380712705,,,
5649.211646462001,1267,,,,-26.606165310285416,12.532019454496778,0.2947116278338462,5559,0,3.5783143526308208,,,
5649.234361462,1267,,,,,12.531577181008046,0.29389068710305766,5565,0,3.567932805561447,,,
5649.257486462,1267,,,,,12.530968097051096,0.2987824889173709,5588,0,3.6137297049895256,,,
5649.289426462001,1267,,,,,12.530491928477495,0.30563187166486716,5605,0,3.684034164000142,,,
5649.311181462001,1267,,,,,12.529756791444994,0.30971504070900985,5642,0,3.7329255506157684,,,
5649.341946462,1267,,,,,12.529034841370711,0.3130638490865966,5667,0,3.7818924373502667,,,
5649.367156462001,1267,,,,-27.336672565565912,12.527394606150073,0.3243838334203808,5688,0,3.920859288375775,,,
5649.391491462001,1267,,,,,12.525767331949675,0.33289131582680664,5776,0,4.004794525870609,,,
5649.414426462001,1267,,,,,12.525605348063062,0.33113575653066474,5797,0,3.978828756492477,,,
5649.436086462,1267,,,,,12.5258282350953,0.3298518843826294,5808,0,3.966669900947017,,,
5649.458356462001,1274,,,,,12.52591019555629,0.32909798737288665,5804,0,3.9588614318837196,,,
5649.485841462,1274,,,,,12.525713115655336,0.3252580709186631,5803,0,3.912622980507829,,,
5649.507511462,1274,,,,-27.622340017828048,12.525428968002949,0.3273842346966026,5798,0,3.9452819400112413,,,
5649.5446964620005,1274,,,,,12.523977802842087,0.3355595035614415,5819,0,4.056667893468587,,,
5649.574581462,1274,,,,,12.523377960817076,0.3388407011509925,5866,0,4.096636590003738,,,
5649.598261462002,1274,,,,,12.522680464727916,0.3416184139963955,5900,0,4.131896568220206,,,
5649.620791462002,1274,,,,,12.522077071464881,0.3430116818865854,5920,0,4.147223122598798,,,
5649.644111462001,1274,,,,,12.521629244861325,0.34410247110915293,5948,0,4.174281822875013,,,
5649.671226462001,1274,,,,-28.85165416994593,12.521188482024698,0.34779973244569257,5954,0,4.216343304702436,,,
5649.698676462001,1274,,,,,12.521187141143052,0.3497262126030149,5969,0,4.240146080804709,,,
5649.726671462001,1274,,,,,12.520878918977278,0.3502115070499477,5977,0,4.237045181778029,,,
5649.751751462,1274,,,,,12.520784262075319,0.3505111389172794,5977,0,4.241507879213771,,,
5649.773466462,1274,,,,,12.52084229121697,0.35006479639472243,5985,0,4.239603528487165,,,
5649.795531462,1274,,,,-29.83155127349374,12.520776921529878,0.3513771610130763,5992,0,4.258180521388409,,,
5649.818196462001,1274,,,,,12.520470600465673,0.35107038517995914,5988,0,4.243422182858964,,,
5649.8404914620005,1274,,,,,12.52020663126301,0.3521228845482521,5995,0,4.2649384244945985,,,
5649.868891462001,1274,,,,,12.520265829819483,0.35326639999158005,5995,0,4.282487895798746,,,
5649.892901462001,1274,,,,,12.520186751793615,0.3523270382989464,6000,0,4.27382760209594,,,
5649.915901462001,1274,,,,,12.520080710647907,0.35202636765369755,6002,0,4.272899103742336,,,
5649.941596462,1274,,,,,12.51956535930415,0.35441504289417625,6004,0,4.307750191738587,,,
5649.965301462001,1274,,,,-30.640413789399226,12.518472333894744,0.3620473963581855,6033,0,4.3943020480140955,,,
5649.9879214620005,1274,,,,,12.518597896882957,0.36115972887784603,6047,0,4.376635679149187,,,
5650.010011462001,1274,,,,,12.517825524744376,0.3637358406617518,6045,0,4.416768660663518,,,
5650.037861462,1274,,,,,12.51785227063376,0.3610473688670161,6050,0,4.388502493817941,,,
5650.059441462001,1274,,,,,12.517907382808769,0.36186875875374597,6046,0,4.398277462253933,,,
5650.085576462002,1274,,,,,12.517921302556125,0.35968171684109385,6038,0,4.363692942117495,,,
5650.112031462,1274,,,,-31.3250523248634,12.518403657185031,0.3574402415237851,6035,0,4.325525679623686,,,
5650.138126462,1274,,,,,12.518569041924884,0.3591272418130817,6027,0,4.35304130468326,,,
5650.161321462001,1274,,,,,12.518943488040266,0.35968978127404977,6027,0,4.365424101661116,,,
5650.190686462001,1274,,,,,12.51895269115654,0.3575213511316332,6020,0,4.347514537524984,,,
5650.214476462001,1274,,,,,12.518910478817382,0.35728121311094485,6018,0,4.340000045477015,,,
5650.236066462001,1274,,,,,12.518892933789378,0.35788140138606717,6016,0,4.3433758316457425,,,
5650.259291462002,1280,,,,-31.61433309930134,12.518542088715717,0.35953861652264185,6012,0,4.373761473267439,,,
5650.291761462001,1280,,,,,12.517623223625982,0.3636840116252159,6036,0,4.405631081088974,,,
5650.3138464620015,1280,,,,,12.517255170688909,0.3662617872263423,6048,0,4.445759719699818,,,
5650.335506462001,1280,,,,,12.516768634345533,0.37142728892886845,6067,0,4.516102718979457,,,
5650.360136462001,1280,,,,,12.515990389090414,0.3755428011684875,6090,0,4.5747440733425195,,,
5650.3866464620005,1280,,,,,12.515381304124482,0.37786925253889997,6112,0,4.611620918309149,,,
5650.408866462,1280,,,,-31.58660542422695,12.515148550499903,0.38277113503004956,6124,0,4.666945885191978,,,
5650.435761462,1280,,,,,12.514947548886225,0.38220464117284636,6142,0,4.6639299246581345,,,
5650.4665714620005,1280,,,,,12.514737971487147,0.3809720136608429,6147,0,4.648115078386441,,,
5650.489876462,1280,,,,,12.514283817859253,0.3811843882477919,6163,0,4.651288168773153,,,
5650.516666462,1280,,,,,12.513991464671438,0.3853252830597518,6178,0,4.704109574908597,,,
5650.539026462001,1280,,,,,12.513707838132092,0.3860803259814124,6181,0,4.717975045320531,,,
5650.561166462,1280,,,,-31.574964189331407,12.512746153044151,0.3929004433039714,6190,0,4.813051384530406,,,
5650.586201462001,1280,,,,,12.511929242397377,0.4010159446117507,6228,0,4.913329847737127,,,
5650.611756462001,1280,,,,,12.511981568044543,0.39523421006269877,6240,0,4.841666280270019,,,
5650.636486462001,1280,,,,,12.512290102301744,0.3947600360873117,6236,0,4.834496046496545,,,
5650.659876462,1280,,,,,12.512509618663131,0.39110828423278565,6231,0,4.777863084893769,,,
5650.6901464620005,1280,,,,,12.512590340641935,0.3880014391519566,6223,0,4.741661188887075,,,
5650.716511462,1280,,,,-32.89030442835714,12.512743911401296,0.3884184666077145,6221,0,4.746850149157701,,,
5650.740881462,1280,,,,,12.51252274710612,0.3884236875209508,6215,0,4.738348616412445,,,
5650.765436462,1280,,,,,12.512651489441659,0.3854354164551159,6211,0,4.702090221310615,,,
5650.789196462,1280,,,,,12.512445111930603,0.38512720414075097,6204,0,4.694996738966903,,,
5650.811756462001,1280,,,,,12.512578353938824,0.3838585567833276,6205,0,4.681408341454429,,,
5650.847046462,1280,,,,,12.512368527132415,0.3886546045092957,6201,0,4.742306896007513,,,
5650.870471462001,1280,,,,-34.0584663585495,12.512088183141111,0.3871083990040329,6206,0,4.723287518265615,,,
5650.892146462001,1280,,,,,12.512077318197361,0.388131163748501,6204,0,4.746813297476503,,,
5650.915671462,1280,,,,,12.512193214518783,0.39032334288385007,6199,0,4.763368982681145,,,
5650.937931462001,1280,,,,,12.511843974668649,0.3902971324828023,6197,0,4.771843617493515,,,
5650.958921462001,1280,,,,,12.512028072028622,0.3904717853727043,6201,0,4.769465477220665,,,
5650.9905864620005,1280,,,,,12.512023265723666,0.3883770339212762,6203,0,4.747180076153657,,,
5651.017556462,1286,,,,-34.51888975859404,12.512238894742548,0.39018518122395046,6194,0,4.776973264388886,,,
5651.038991462001,1286,,,,,12.512350589112229,0.3894820591180139,6201,0,4.767227395349779,,,
5651.060691462001,1286,,,,,12.511809761820322,0.39124292853387527,6200,0,4.781597221464638,,,
5651.086021462001,1286,,,,,12.510356138501562,0.3993513791664384,6221,0,4.88341898369856,,,
5651.108186462001,1286,,,,,12.509665106054511,0.4049581803881533,6254,0,4.948538716019522,,,
5651.136411462001,1286,,,,,12.508704439804468,0.40874501310881245,5853,0,4.99014716718882,,,
5651.159121462,1286,,,,-34.26409986660889,12.508449879115707,0.41028359848112267,6235,0,5.015530153567709,,,
5651.191881462,1286,,,,,12.507441423197289,0.4153671573258656,6313,0,5.077312687576016,,,
5651.217026462001,1286,,,,,12.507071536662309,0.41809748437041316,6341,0,5.107278119080709,,,
5651.239511462,1286,,,,,12.506289617454359,0.41901302807072577,6355,0,5.125518252130061,,,
5651.261856462001,1286,,,,,12.505835669089066,0.4200667296497449,6365,0,5.138782052309008,,,
5651.288751462001,1286,,,,,12.506030422053291,0.42259948866639263,6373,0,5.162283384719588,,,
5651.311261462,1286,,,,-34.15107848341931,12.50583443147335,0.4252873680826378,6379,0,5.202382060776565,,,
5651.3441264620005,1286,,,,,12.504932673756754,0.42699968682300077,6381,0,5.227638285712079,,,
5651.372221462,1286,,,,,12.504670621078306,0.42730615698193813,6390,0,5.23075924275748,,,
5651.395041462,1286,,,,,12.50484742352673,0.4292315322327921,6393,0,5.250044102457539,,,
5651.419251462002,1286,,,,,12.504481465635447,0.4302272049448329,6392,0,5.252058417809509,,,
5651.441451462,1286,,,,,12.504378707371025,0.43100404071431264,6396,0,5.262009664448406,,,
5651.465571462,1286,,,,-35.47683237529772,12.504113071229746,0.43116856888569377,6391,0,5.260124258213229,,,
5651.488641462001,1286,,,,,12.504097695264083,0.4303370987791349,6395,0,5.248053627336992,,,
5651.512166462,1286,,,,,12.5042041134499,0.43109309318851674,6392,0,5.2558500345654355,,,
5651.5364514620005,1286,,,,,12.50375987656281,0.42946121474541143,6396,0,5.248749813348841,,,
5651.560276462001,1286,,,,,12.504055513860582,0.42955391445345414,6393,0,5.243075412659335,,,
5651.588311462,1286,,,,,12.504205986049072,0.43095656543458316,6396,0,5.258267779920923,,,
5651.611116462001,1286,,,,-36.04851776069728,12.504378610820725,0.4318732104499589,6393,0,5.275496053963083,,,
5651.638456462,1286,,,,,12.504184331750354,0.4316757325621078,6390,0,5.264933213231985,,,
5651.6632514620005,1286,,,,,12.503733146275861,0.4288081245020688,6393,0,5.229629190460842,,,
5651.688736462001,1286,,,,,12.503639874224053,0.4276252345361935,6391,0,5.211580785664373,,,
5651.711631462002,1286,,,,,12.503724449590962,0.42714147587619755,6389,0,5.206450385776066,,,
5651.743306462001,1286,,,,,12.50367127798879,0.42942929775594296,6395,0,5.2267695125005185,,,
5651.767541462001,1286,,,,-36.406199107371584,12.503617552726759,0.4287588174582005,6388,0,5.221975105875928,,,
5651.790751462,1286,,,,,12.503994594392521,0.42764961476436725,6382,0,5.20130699963824,,,
5651.815926462001,1286,,,,,12.504163654728949,0.4273116792133093,6381,0,5.207751518141462,,,
5651.838731462001,1286,,,,,12.502838858474307,0.43360811115093234,6394,0,5.287292099011313,,,
5651.861441462001,1286,,,,,12.503034271543438,0.4320861851277187,6410,0,5.274117116871705,,,
5651.894396462,1286,,,,,12.502871229400037,0.4296956446856336,6407,0,5.239694667685287,,,
5651.919286462001,1286,,,,-36.70162346358086,12.502860877831592,0.42931607131492944,6399,0,5.2370297971307505,,,
5651.941211462001,1286,,,,,12.50308659838685,0.43071701131936585,6389,0,5.241070860228549,,,
5651.968896462001,1286,,,,,12.503272243586759,0.4265246468613886,6392,0,5.193450476397145,,,
5651.9913414620005,1286,,,,,12.503114699097653,0.42654188675884463,6380,0,5.202714190389743,,,
5652.016091462,1286,,,,,12.503159707770205,0.42793101409719614,6383,0,5.227606298132286,,,
5652.039016462,1286,,,,,12.50304280716863,0.42853811899835786,6387,0,5.239935517607657,,,
5652.060581462,1286,,,,-36.670155241340474,12.502822641678366,0.4281269550042618,6382,0,5.233067122262194,,,
5652.094011462001,1286,,,,,12.50285547035285,0.4288202066769387,6384,0,5.236536571028593,,,
5652.122771462001,1286,,,,,12.502777136407609,0.42848795337636625,6380,0,5.232058198225273,,,
5652.144941462,1286,,,,,12.502078776198264,0.4328876031956897,6386,0,5.292951073625808,,,
5652.168266462,1286,,,,,12.501474009524498,0.4345292865835031,6406,0,5.316368034044721,,,
5652.190876462,1286,,,,,12.501584556249306,0.4331100247845536,6406,0,5.294061570856233,,,
5652.214166462,1286,,,,-35.92606071209756,12.501595657053905,0.4327954437266505,6409,0,5.291285558492523,,,
5652.243401462001,1286,,,,,12.501951796664713,0.43508721481845875,6405,0,5.314860502866683,,,
5652.268566462001,1286,,,,,12.501567636144978,0.4333652279548887,6401,0,5.286164634194558,,,
5652.294016462,1286,,,,,12.501548883458318,0.43236718562902926,6391,0,5.263122236459451,,,
5652.317226462001,1286,,,,,12.502036104264024,0.43463186857349645,6392,0,5.2887283688954,,,
5652.340251462,1286,,,,,12.50221691223059,0.4324229394780482,6396,0,5.28062753814927,,,
5652.364066462001,1286,,,,-35.625793613207165,12.501994988604629,0.43211321217945386,6389,0,5.27338386793917,,,
5652.387206462002,1286,,,,,12.50191903875751,0.4325362383364671,6392,0,5.28212136940336,,,
5652.408871462,1286,,,,,12.502187391471129,0.43507359716686994,6390,0,5.311338349317989,,,
5652.4414414620005,1286,,,,,12.502186412184885,0.4339864082210996,6394,0,5.292607982360833,,,
5652.466986462001,1286,,,,,12.502079129059847,0.433932841815469,6392,0,5.2970981028523205,,,
5652.490726462001,1286,,,,,12.502046667317225,0.430305621115214,6391,0,5.249117888833519,,,
5652.515866462,1286,,,,-35.52071033213582,12.501663097604185,0.42956692072976177,6392,0,5.243239952454277,,,
5652.543521462,1286,,,,,12.502199938824619,0.42979133176313317,6392,0,5.237733835087557,,,
5652.566206462,1286,,,,,12.50220661531743,0.4307597515881518,6397,0,5.246886801567418,,,
5652.590571462,1286,,,,,12.500771312584076,0.4336616939198631,6388,0,5.278102802182532,,,
5652.612266462001,1286,,,,,12.501001019060691,0.4325611912139844,6415,0,5.254958798055517,,,
5652.643196462001,1286,,,,,12.501307446942006,0.4294745691186773,6410,0,5.21652840633149,,,
5652.666906462001,1286,,,,-35.51034126532617,12.501298864740793,0.4263307765327255,6405,0,5.1835409413615094,,,
5652.692231462001,1286,,,,,12.501439053061366,0.4279052248680733,6405,0,5.19679252354045,,,
5652.715866462001,1286,,,,,12.501326407643191,0.42698476290019977,6401,0,5.187415504591393,,,
5652.737266462001,1286,,,,,12.501622245160979,0.4248576237937188,5997,0,5.170854560572733,,,
5652.759601462,1286,,,,,12.501651307997252,0.4254166303186862,6324,0,5.170520773403935,,,
5652.786711462,1286,,,,,12.501294443738779,0.42443299443240723,6386,0,5.170166257317085,,,
5652.814556462001,1286,,,,-36.04960736891166,12.500985021709385,0.4238623490045537,6392,0,5.168109040374568,,,
5652.843101462001,1286,,,,,12.501382214590844,0.42488423362237926,6393,0,5.16945520546859,,,
5652.8674914620005,1286,,,,,12.501154279806538,0.42597789948884235,6394,0,5.181146931394966,,,
5652.889586462002,1286,,,,,12.501048208556353,0.4251940817454005,6397,0,5.165007733616101,,,
5652.914711462001,1286,,,,,12.501163514441465,0.4263497305677386,6391,0,5.1828471289306925,,,
5652.9375914620005,1286,,,,,12.50122248340841,0.4252159070794437,6392,0,5.169854169804258,,,
5652.961476462001,1286,,,,-35.731260187407706,12.501009887726804,0.4244921244838996,6390,0,5.169181065729708,,,
5652.988196462001,1286,,,,,12.500987968590048,0.42523869745088805,6394,0,5.177478858059899,,,
5653.012101462001,1286,,,,,12.501101451650003,0.42311414488678917,6394,0,5.155411257191045,,,
5653.037866462,1286,,,,,12.500793254770251,0.42266589505874697,6392,0,5.157370620205653,,,
5653.061131462001,1286,,,,,12.500974842900115,0.4222646764123555,6395,0,5.154866496532738,,,
5653.088031462001,1292,,,,,12.500725495650613,0.42240778626628583,6393,0,5.153827005580424,,,
5653.109836462,1292,,,,-35.26577534923424,12.500801766451515,0.42337584986227306,6393,0,5.165025119061369,,,
5653.142476462001,1292,,,,,12.500661693303336,0.4226403075164028,6394,0,5.1761042908543615,,,
5653.173636462,1292,,,,,12.499154894500677,0.43045775947804227,6409,0,5.272193993135268,,,
5653.197901462,1292,,,,,12.498249318387584,0.4344920587777705,6446,0,5.321867970292544,,,
5653.221621462,1292,,,,,12.497403799600182,0.43935070519392255,6468,0,5.384909612675688,,,
5653.247176462,1292,,,,,12.496710133031899,0.44310275685767586,6497,0,5.423182501343245,,,
5653.2743564620005,1299,,,,-35.06040092297642,12.496122747385577,0.4480676938812991,6513,0,5.489698221772796,,,
5653.297716462001,1299,,,,,12.495714475957996,0.4486770312533419,6532,0,5.496383730508823,,,
5653.320986462001,1299,,,,,12.494633122070649,0.4555917083979133,6539,0,5.579009334313395,,,
5653.343871462001,1299,,,,,12.492827940314745,0.46599806728245247,6582,0,5.707159749689206,,,
5653.367446462001,1299,,,,,12.491583118378411,0.4746998196438272,6615,0,5.805711321221385,,,
5653.391791462001,1305,,,,,12.490376324404313,0.4810903947207053,6650,0,5.889653975133474,,,
5653.414921462,1305,,,,-35.46608367715416,12.48998499807126,0.484387605550865,6690,0,5.935998427964447,,,
5653.437716462001,1305,,,,,12.488875379174528,0.4898395416208724,6699,0,5.997722444118629,,,
5653.461426462,1305,,,,,12.487094327337022,0.5024372027736389,6744,0,6.156979993122059,,,
5653.486436462001,1305,,,,,12.485392141612545,0.513636704199423,6794,0,6.291139041370715,,,
5653.508421462,1305,,,,,12.484424774006229,0.5222448479984492,6837,0,6.4025795769791065,,,
5653.541236462001,1305,,,,,12.482542152832893,0.5271264919296001,6875,0,6.462733534131157,,,
5653.5676664620005,1305,,,,-37.83239396788328,12.481904017849445,0.5316581235938351,6901,0,6.505093153178818,,,
5653.5897714620005,1305,,,,,12.48147248376375,0.5345540269217681,6931,0,6.533570242812761,,,
5653.617451462001,1305,,,,,12.47906925559231,0.5465273598884083,6964,0,6.6756888847694995,,,
5653.638751462,1305,,,,,12.479050236485639,0.5456711982068344,6999,0,6.657552278233565,,,
5653.665036462001,1305,,,,,12.478914677953561,0.5440350002468447,7002,0,6.632262500323765,,,
5653.693286462,1305,,,,,12.478703605394484,0.5433068212539413,7017,0,6.626640434331458,,,
5653.719181462001,1305,,,,-40.471127836285596,12.47878582590564,0.5417588455720562,7015,0,6.609116202160934,,,
5653.741576462001,1305,,,,,12.478876689398948,0.541108368752622,7014,0,6.609846975498092,,,
5653.764301462001,1305,,,,,12.478821511563863,0.5410760918285069,7018,0,6.6099440170111885,,,
5653.788506462,1305,,,,,12.478064471744734,0.5488861235031968,7019,0,6.715538715011301,,,
5653.810261462,1305,,,,,12.477666929861945,0.5475365125100686,7049,0,6.692685616882011,,,
5653.836201462001,1305,,,,,12.477818607896713,0.5456264195161047,7044,0,6.655176974619743,,,
5653.858006462001,1305,,,,-42.23969319414953,12.47799442431268,0.5419721523391567,7039,0,6.616849540821163,,,
5653.890861462,1305,,,,,12.478137827742124,0.5408405059519439,7036,0,6.608274277671564,,,
5653.914271462,1305,,,,,12.47836452203826,0.5411307915476877,7029,0,6.609134810010869,,,
5653.946256462002,1305,,,,,12.478871413659117,0.5415556967991711,7025,0,6.625625143637247,,,
5653.969016462001,1305,,,,,12.478974329991747,0.5432786793795155,7024,0,6.644778315687715,,,
5653.990751462002,1305,,,,,12.478512445889175,0.542774977451262,7020,0,6.63780340957445,,,
5654.016621462,1305,,,,-43.07394261424338,12.478625119572687,0.5406694823687758,7016,0,6.615475652194733,,,
5654.039201462,1305,,,,,12.47847618730516,0.5440739601945875,7018,0,6.657547910677034,,,
5654.0644614620005,1305,,,,,12.478384990796295,0.5423797697936535,7021,0,6.64207085934301,,,
5654.088381462,1305,,,,,12.475792325677887,0.5596674562104206,7036,0,6.867415701893191,,,
5654.120776462001,1305,,,,,12.475475800109246,0.5590511372289374,7085,0,6.850368441781979,,,
5654.143816462001,1305,,,,,12.476012839770892,0.5547350064153771,7088,0,6.805027880166934,,,
5654.166546462001,1305,,,,-43.79254006561146,12.47638403612618,0.5526649537037426,7076,0,6.77614477556897,,,
5654.189301462001,1305,,,,,12.476524128934908,0.552948473807563,7062,0,6.772940377086837,,,
5654.214416462,1305,,,,,12.476628152776929,0.5530128826166105,7059,0,6.766725349388487,,,
5654.2364814620005,1305,,,,,12.476704449637776,0.5552818844678046,7048,0,6.800255489888266,,,
5654.267056462,1305,,,,,12.47698071406485,0.5538116417205209,7049,0,6.762578778959243,,,
5654.292396462001,1305,,,,,12.476817011016552,0.5515385373307298,7047,0,6.7420434184221545,,,
5654.316526462,1305,,,,-44.09164689167721,12.477082254059049,0.5492852853282255,7038,0,6.715444212679857,,,
5654.338416462,1305,,,,,12.476825572270046,0.5493614037455815,7031,0,6.714841788183061,,,
5654.361216462001,1305,,,,,12.476879945369904,0.5490271878708513,7037,0,6.706212067144034,,,
5654.385976462,1305,,,,,12.476801667378394,0.5462361871452973,7030,0,6.672005835936352,,,
5654.411211462,1305,,,,,12.47703587877951,0.5451839055434361,7028,0,6.650845416988925,,,
5654.449646462001,1311,,,,,12.476665855122903,0.5456998309325211,7029,0,6.6645348590295885,,,
